antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Teamwork, HTML/CSS",React,0.1205,0.168,0.0875,0.7261410788381742,4.322268326417704,1.0,0.067256,3.0380606060606055,0.873951108584423,0.43532338308457713,0.670842642834344,0.6234872060857537
React,"Teamwork, HTML/CSS",0.168,0.1205,0.0875,0.5208333333333333,4.322268326417704,1.0,0.067256,1.8354782608695648,0.9238461538461539,0.43532338308457713,0.45518286905438693,0.6234872060857537
"HTML/CSS, SQL",MongoDB,0.073,0.189,0.0595,0.815068493150685,4.312531709791984,1.0,0.045703,4.385407407407408,0.8286058760073609,0.2938271604938271,0.771971014982349,0.5649416539827499
"Docker, JavaScript",HTML/CSS,0.0945,0.189,0.077,0.8148148148148148,4.3111894963746815,1.0,0.0591395,4.379399999999999,0.8482003915466092,0.37288135593220345,0.7716582180207335,0.611111111111111
Webpack,"JavaScript, React",0.0675,0.1465,0.0425,0.6296296296296297,4.297813171533308,1.0,0.03261125,2.30445,0.8228670556694528,0.24781341107871724,0.5660569767189568,0.45986600935406396
"PostgreSQL, Docker",Node.js,0.0585,0.185,0.0465,0.7948717948717948,4.296604296604296,1.0,0.0356775,3.9731249999999987,0.8149315608243538,0.23604060913705582,0.7483089507629386,0.5231115731115731
"Rest Apis, PostgreSQL",Node.js,0.0605,0.185,0.048,0.7933884297520661,4.288586106767925,1.0,0.0368075,3.9446000000000003,0.8162032109277984,0.2430379746835443,0.7464888708614308,0.5264239446057628
"JavaScript, MongoDB",HTML/CSS,0.087,0.189,0.0705,0.8103448275862069,4.287538770297391,1.0,0.054056999999999994,4.276181818181817,0.839831278693109,0.34306569343065685,0.7661465198350269,0.5916803503010399
"PostgreSQL, Api Design",Node.js,0.058,0.185,0.046,0.793103448275862,4.28704566635601,1.0,0.035269999999999996,3.9391666666666647,0.813948121480661,0.23350253807106597,0.7461392003384811,0.5208760484622553
"PostgreSQL, Django",Node.js,0.0645,0.185,0.051,0.7906976744186046,4.274041483343809,1.0,0.0390675,3.893888888888888,0.8188449083535071,0.25692695214105793,0.7431873305749751,0.5331866750471401
Api Design,"Rest Apis, MongoDB",0.08,0.136,0.0465,0.5812499999999999,4.273897058823529,1.0,0.03562,2.063283582089552,0.8326320710612436,0.27433628318584063,0.515335648148148,0.46158088235294115
Api Design,"Python, MongoDB",0.08,0.139,0.0475,0.59375,4.2715827338129495,1.0,0.036379999999999996,2.1193846153846154,0.8324942791762012,0.27696793002915443,0.528164924506388,0.467738309352518
Redis,"Git, MongoDB",0.081,0.139,0.048,0.5925925925925926,4.263256061817212,1.0,0.036740999999999996,2.113363636363636,0.8329026115342761,0.2790697674418604,0.526820665032047,0.4689581667998934
"PostgreSQL, Linux",Node.js,0.0615,0.185,0.0485,0.7886178861788619,4.262799384750605,1.0,0.0371225,3.8555769230769243,0.8155699212935755,0.24494949494949494,0.7406354431642478,0.5253900241705121
PostgreSQL,"MongoDB, SQL",0.094,0.1475,0.059,0.6276595744680851,4.25531914893617,1.0,0.045134999999999995,2.2895714285714286,0.8443708609271522,0.3232876712328767,0.56323703749922,0.5138297872340425
"Api Design, Linux",Node.js,0.0655,0.185,0.0515,0.7862595419847328,4.250051578295853,1.0,0.0393825,3.8130357142857134,0.8183079056865465,0.2587939698492462,0.7377417693064208,0.5323189601815556
Django,"Git, MongoDB",0.0855,0.139,0.0505,0.5906432748538012,4.249232193192814,1.0,0.0386155,2.1033,0.8361545832002554,0.2902298850574712,0.5245566490752627,0.47697631368589344
"PostgreSQL, SQL",MongoDB,0.0735,0.189,0.059,0.8027210884353742,4.24720152611309,1.0,0.045108499999999996,4.110931034482759,0.825203289214924,0.2899262899262899,0.7567461016465772,0.5574452003023431
"Node.js, TypeScript",MongoDB,0.0755,0.189,0.0605,0.8013245033112583,4.239812186832054,1.0,0.0462305,4.0820333333333325,0.8265446142431245,0.29656862745098034,0.7550240484725751,0.5607151617085392
"Docker, React",HTML/CSS,0.078,0.189,0.0625,0.8012820512820513,4.2395875729209065,1.0,0.047758,4.081161290322581,0.8287722342733189,0.30562347188264055,0.754971703183787,0.565984940984941
"Rest Apis, Api Design",Node.js,0.06,0.185,0.047,0.7833333333333333,4.2342342342342345,1.0,0.0359,3.761538461538461,0.8125848800362155,0.23737373737373738,0.7341513292433539,0.5186936936936937
"Django, Docker",MongoDB,0.0615,0.189,0.049,0.7967479674796748,4.215597711532671,1.0,0.0373765,3.9901199999999997,0.8127711393561153,0.24317617866004962,0.7493809709983661,0.528003613369467
Ci/Cd,"Docker, Linux",0.082,0.123,0.0425,0.5182926829268293,4.21376164981162,1.0,0.032414000000000005,1.8206075949367089,0.830808663334615,0.26153846153846155,0.4507328197569319,0.4319105691056911
Api Design,"Docker, MongoDB",0.08,0.1365,0.046,0.575,4.212454212454212,1.0,0.03508,2.0317647058823525,0.828922495274102,0.26979472140762456,0.5078170237405906,0.45599816849816843
Api Design,"Node.js, Python",0.08,0.1455,0.049,0.6125,4.209621993127148,1.0,0.037360000000000004,2.205161290322581,0.8287488908606921,0.2776203966005666,0.5465184318314805,0.47463487972508595
Responsive Design,"JavaScript, React",0.073,0.1465,0.045,0.6164383561643836,4.20777034924494,1.0,0.0343055,2.225196428571429,0.8223780414718926,0.25787965616045844,0.5506014717801799,0.4618027958296321
Django,"Python, MongoDB",0.0855,0.139,0.05,0.5847953216374269,4.207160587319617,1.0,0.0381155,2.073676056338028,0.8335811919081464,0.2865329512893982,0.5177646012049093,0.4722537759266271
"Python, HTML/CSS",MongoDB,0.078,0.189,0.062,0.7948717948717948,4.205670872337539,1.0,0.047258,3.953624999999999,0.8267091176264783,0.3024390243902439,0.7470675645768124,0.5614570614570614
"TypeScript, SQL",HTML/CSS,0.073,0.189,0.058,0.7945205479452055,4.203812422990506,1.0,0.044203000000000006,3.9468666666666676,0.8221366662946844,0.28431372549019607,0.7466344610914988,0.5506994274117563
Redis,"Node.js, Python",0.081,0.1455,0.0495,0.6111111111111112,4.200076365024819,1.0,0.037714500000000005,2.1972857142857145,0.8290632110000989,0.2796610169491526,0.5448930498667187,0.47565864833906074
"Git, MongoDB",Node.js,0.139,0.185,0.108,0.776978417266187,4.199883336573984,1.0,0.082285,3.654354838709676,0.8848991267690455,0.49999999999999994,0.7263538862161805,0.6803811005249853
Node.js,"Git, MongoDB",0.185,0.139,0.108,0.5837837837837838,4.199883336573984,1.0,0.082285,2.068636363636364,0.9348443535560101,0.49999999999999994,0.5165897604921995,0.6803811005249853
"PostgreSQL, Redis",Node.js,0.0605,0.185,0.047,0.7768595041322315,4.199240562876927,1.0,0.0358075,3.6524074074074084,0.8109225142391266,0.2367758186397985,0.7262079805303454,0.5154567790931428
Django,"Docker, MongoDB",0.0855,0.1365,0.049,0.5730994152046783,4.198530514319987,1.0,0.03732925,2.0227191780821916,0.83304694212294,0.2832369942196531,0.5056159990789558,0.4660368870895186
"Node.js, SQL",MongoDB,0.1395,0.189,0.11,0.7885304659498207,4.1721188674593686,1.0,0.0836345,3.835067796610167,0.8835719190745338,0.5034324942791761,0.739248416707547,0.6852705239802013
MongoDB,"Node.js, SQL",0.189,0.1395,0.11,0.582010582010582,4.1721188674593686,1.0,0.0836345,2.058664556962025,0.9375014011882077,0.5034324942791761,0.5142482068687763,0.6852705239802013
"Api Design, Python",Node.js,0.0635,0.185,0.049,0.7716535433070867,4.171100234092361,1.0,0.0372525,3.5691379310344837,0.8118047005240965,0.24561403508771928,0.7198202985363028,0.5182592040859758
"Django, Linux",MongoDB,0.0685,0.189,0.054,0.7883211678832116,4.171011470281543,1.0,0.0410535,3.831275862068964,0.8161567364465916,0.26535626535626533,0.7389903426426777,0.5370177267987486
"Docker, Redis",Node.js,0.059,0.185,0.0455,0.7711864406779662,4.168575355016033,1.0,0.034585,3.5618518518518525,0.8077682147820299,0.22921914357682618,0.7192471664760323,0.5085661933119561
MongoDB,"Docker, SQL",0.189,0.134,0.1055,0.5582010582010581,4.165679538813866,1.0,0.080174,1.9601676646706585,0.9370445474255059,0.48505747126436777,0.4898395591236237,0.6727572455184394
"Docker, SQL",MongoDB,0.134,0.189,0.1055,0.7873134328358208,4.165679538813866,1.0,0.080174,3.8131228070175416,0.8775324803257336,0.48505747126436777,0.7377477593536632,0.6727572455184394
Webpack,"JavaScript, TypeScript",0.0675,0.1405,0.0395,0.5851851851851851,4.165019111638328,1.0,0.03001625,2.072008928571428,0.8149115960226695,0.2344213649851632,0.5173765970740956,0.43316198761038616
"PostgreSQL, Python",Node.js,0.065,0.185,0.05,0.7692307692307693,4.158004158004158,1.0,0.037975,3.531666666666667,0.8122994652406417,0.25,0.716847569608306,0.5197505197505198
"Api Design, MongoDB",Node.js,0.0605,0.185,0.0465,0.768595041322314,4.154567790931427,1.0,0.0353075,3.521964285714285,0.8081969933675542,0.2336683417085427,0.7160675353648026,0.5099731963368327
Api Design,"Node.js, MongoDB",0.08,0.14,0.0465,0.5812499999999999,4.1517857142857135,1.0,0.0353,2.0537313432835815,0.8251519401589528,0.26801152737752154,0.5130813953488371,0.45669642857142856
"Python, TypeScript",MongoDB,0.074,0.189,0.058,0.7837837837837839,4.147004147004147,1.0,0.044014000000000005,3.7508750000000015,0.819505474044835,0.28292682926829266,0.7333955410404241,0.5453310453310454
"Node.js, Linux",MongoDB,0.0645,0.189,0.0505,0.7829457364341086,4.142570034042903,1.0,0.0383095,3.736392857142858,0.8109074937424262,0.24876847290640394,0.7323621904243016,0.5250707518149379
"React, SQL",HTML/CSS,0.0735,0.189,0.0575,0.7823129251700681,4.139221826296657,1.0,0.0436085,3.7255312500000013,0.8185738755015369,0.28048780487804875,0.731581905265189,0.5432728647014362
"Django, SQL",Node.js,0.064,0.185,0.049,0.765625,4.138513513513513,1.0,0.03716,3.477333333333333,0.8102215245072387,0.245,0.7124233128834355,0.5152449324324324
"Docker, React",MongoDB,0.078,0.189,0.061,0.782051282051282,4.137837471170805,1.0,0.046258,3.7210588235294115,0.8224814195796736,0.2961165048543689,0.7312592873628633,0.5524013024013024
"React, Python",MongoDB,0.078,0.189,0.061,0.782051282051282,4.137837471170805,1.0,0.046258,3.7210588235294115,0.8224814195796736,0.2961165048543689,0.7312592873628633,0.5524013024013024
"Linux, MongoDB",Node.js,0.066,0.185,0.0505,0.7651515151515151,4.135954135954136,1.0,0.038290000000000005,3.4703225806451607,0.8117963830644307,0.2518703241895262,0.7118423498791596,0.5190622440622441
Django,"Node.js, MongoDB",0.0855,0.14,0.0495,0.5789473684210527,4.135338345864661,1.0,0.03753,2.0425,0.8290670510462747,0.28124999999999994,0.5104039167686659,0.4662593984962406
"Node.js, TypeScript",HTML/CSS,0.0755,0.189,0.059,0.7814569536423841,4.13469287641473,1.0,0.0447305,3.7109393939393938,0.8200584832845973,0.2871046228710462,0.7305264533198325,0.5468131329058481
"Django, SQL",MongoDB,0.064,0.189,0.05,0.78125,4.133597883597884,1.0,0.037904,3.7074285714285713,0.80991452991453,0.24630541871921183,0.7302712700369913,0.5229001322751323
"Api Design, Docker",Node.js,0.0595,0.185,0.0455,0.7647058823529412,4.133545310015899,1.0,0.034492499999999995,3.4637500000000006,0.8060360691939639,0.228643216080402,0.7112955611692532,0.5053259141494436
"Api Design, SQL",Node.js,0.0595,0.185,0.0455,0.7647058823529412,4.133545310015899,1.0,0.034492499999999995,3.4637500000000006,0.8060360691939639,0.228643216080402,0.7112955611692532,0.5053259141494436
"Django, Docker",Node.js,0.0615,0.185,0.047,0.7642276422764228,4.130960228521205,1.0,0.0356225,3.456724137931035,0.8075924687425611,0.23558897243107768,0.7107087635293533,0.5091408481652384
Redis,"Rest Apis, MongoDB",0.081,0.136,0.0455,0.5617283950617283,4.13035584604212,1.0,0.034484,1.9713802816901405,0.8246899998804244,0.2653061224489795,0.4927411979881115,0.44814360929557007
"PostgreSQL, Linux",MongoDB,0.0615,0.189,0.048,0.7804878048780488,4.129565105174861,1.0,0.0363765,3.6945555555555556,0.8075053276505062,0.23703703703703702,0.7293314486782353,0.5172280294231514
"Docker, TypeScript",MongoDB,0.0725,0.189,0.0565,0.7793103448275863,4.123335157817917,1.0,0.0427975,3.6748437500000017,0.8166877370417194,0.27560975609756094,0.7278795867171226,0.5391260718846926
Django,"Node.js, Git",0.0855,0.1405,0.0495,0.5789473684210527,4.120621839295748,1.0,0.03748725,2.0413125,0.8281226701128286,0.2804532577903682,0.510119102293255,0.46563026784041955
"React, Node.js",HTML/CSS,0.079,0.189,0.0615,0.7784810126582278,4.11894715692184,1.0,0.046569,3.6610857142857127,0.8221710230131617,0.297820823244552,0.7268569823159405,0.5519389190275266
"React, Node.js",MongoDB,0.079,0.189,0.0615,0.7784810126582278,4.11894715692184,1.0,0.046569,3.6610857142857127,0.8221710230131617,0.297820823244552,0.7268569823159405,0.5519389190275266
"Django, MongoDB",Node.js,0.065,0.185,0.0495,0.7615384615384615,4.116424116424116,1.0,0.037475,3.4177419354838703,0.8097012909847134,0.24688279301745636,0.707409155261916,0.5145530145530146
"Rest Apis, Django",MongoDB,0.0605,0.189,0.047,0.7768595041322315,4.1103677467313835,1.0,0.0355655,3.6344814814814823,0.8054420074054782,0.23209876543209876,0.7248575883258095,0.51276837640474
Django,"Node.js, SQL",0.0855,0.1395,0.049,0.5730994152046783,4.108239535517407,1.0,0.03707275,2.0156917808219177,0.8273228372814407,0.27840909090909083,0.5038924058160119,0.46217694774570833
"PostgreSQL, Api Design",MongoDB,0.058,0.189,0.045,0.7758620689655171,4.105090311986863,1.0,0.034038,3.61830769230769,0.8029723991507431,0.22277227722772275,0.7236277052595772,0.5069786535303776
"Django, Linux",Node.js,0.0685,0.185,0.052,0.7591240875912408,4.103373446439139,1.0,0.039327499999999994,3.383484848484848,0.8119141995953589,0.25806451612903225,0.7044467332407863,0.520102584336161
"PostgreSQL, Django",MongoDB,0.0645,0.189,0.05,0.7751937984496124,4.101554489151389,1.0,0.0378095,3.6075517241379313,0.8083270978086584,0.2457002457002457,0.7228036972251695,0.5198720314999385
MongoDB,"Rest Apis, Node.js",0.189,0.1445,0.112,0.5925925925925926,4.100986799948738,1.0,0.0846895,2.0998636363636365,0.9323751541307029,0.5056433408577877,0.5237786003420135,0.683839548891452
"Rest Apis, Node.js",MongoDB,0.1445,0.189,0.112,0.7750865051903115,4.100986799948738,1.0,0.0846895,3.6058307692307707,0.8838763880771477,0.5056433408577877,0.7226713997414446,0.683839548891452
"Rest Apis, Api Design",MongoDB,0.06,0.189,0.0465,0.775,4.1005291005291005,1.0,0.03516,3.6044444444444443,0.8043925875085792,0.2296296296296296,0.7225647348951912,0.510515873015873
"Rest Apis, Redis",Node.js,0.06,0.185,0.0455,0.7583333333333333,4.099099099099099,1.0,0.0344,3.3724137931034477,0.8043020808978256,0.22807017543859648,0.7034764826175869,0.5021396396396396
"Docker, HTML/CSS",MongoDB,0.0795,0.189,0.0615,0.7735849056603773,4.093041828890885,1.0,0.0464745,3.5819166666666655,0.8209483181197917,0.2971014492753623,0.7208198590140289,0.5494908655286014
"Django, Node.js",MongoDB,0.064,0.189,0.0495,0.7734375,4.092261904761905,1.0,0.037404,3.5795862068965514,0.8073038073038074,0.24324324324324323,0.720638101109741,0.5176711309523809
"Node.js, Python",MongoDB,0.1455,0.189,0.1125,0.7731958762886598,4.090983472426772,1.0,0.0850005,3.5757727272727275,0.8842129900526624,0.5067567567567567,0.7203401680501356,0.6842169857633775
MongoDB,"Node.js, Python",0.189,0.1455,0.1125,0.5952380952380952,4.090983472426772,1.0,0.0850005,2.1111176470588235,0.9316399506781752,0.5067567567567567,0.5263172559837276,0.6842169857633775
"Api Design, SQL",MongoDB,0.0595,0.189,0.046,0.773109243697479,4.0905250989284605,1.0,0.0347545,3.5744074074074077,0.8033307907449784,0.22716049382716047,0.7202333461127979,0.5082477435418612
"Api Design, Docker",MongoDB,0.0595,0.189,0.046,0.773109243697479,4.0905250989284605,1.0,0.0347545,3.5744074074074077,0.8033307907449784,0.22716049382716047,0.7202333461127979,0.5082477435418612
"Redis, SQL",Node.js,0.0575,0.185,0.0435,0.7565217391304347,4.08930669800235,1.0,0.032862499999999996,3.3473214285714277,0.8015488277081617,0.21859296482412058,0.7012536676447053,0.4958284371327849
Api Design,Node.js,0.08,0.185,0.0605,0.75625,4.087837837837838,1.0,0.0457,3.3435897435897433,0.8210564139417894,0.29584352078239606,0.7009202453987731,0.5416385135135136
MongoDB,"Rest Apis, Docker",0.189,0.1385,0.107,0.5661375661375662,4.087635856588925,1.0,0.08082349999999999,1.9856524390243901,0.9313931110778202,0.4852607709750566,0.49638719226647265,0.6693503715164364
"Rest Apis, Docker",MongoDB,0.1385,0.189,0.107,0.7725631768953067,4.087635856588925,1.0,0.08082349999999999,3.5658253968253946,0.8767960685828349,0.4852607709750566,0.719560020832684,0.6693503715164364
PostgreSQL,MongoDB,0.094,0.189,0.0725,0.7712765957446808,4.080828548913654,1.0,0.05473399999999999,3.5457674418604634,0.8332800487173632,0.344418052256532,0.7179736075766717,0.5774372396712821
Api Design,"Node.js, SQL",0.08,0.1395,0.0455,0.56875,4.077060931899641,1.0,0.034339999999999996,1.9953623188405798,0.8203535594839941,0.26149425287356315,0.49883788495061004,0.44745743727598564
"JavaScript, Node.js",HTML/CSS,0.0975,0.189,0.075,0.7692307692307692,4.07000407000407,1.0,0.0565725,3.514333333333332,0.8357894736842105,0.35460992907801425,0.7154510101489139,0.583028083028083
"JavaScript, Node.js",MongoDB,0.0975,0.189,0.075,0.7692307692307692,4.07000407000407,1.0,0.0565725,3.514333333333332,0.8357894736842105,0.35460992907801425,0.7154510101489139,0.583028083028083
"PostgreSQL, Docker",MongoDB,0.0585,0.189,0.045,0.7692307692307692,4.07000407000407,1.0,0.0339435,3.514333333333332,0.8011683483802444,0.2222222222222222,0.7154510101489139,0.5036630036630036
"Node.js, Git",MongoDB,0.1405,0.189,0.108,0.7686832740213523,4.067107269954245,1.0,0.0814455,3.506015384615384,0.8773996509598605,0.4875846501128667,0.7147759235774997,0.6700559227249618
MongoDB,"Node.js, Git",0.189,0.1405,0.108,0.5714285714285714,4.067107269954245,1.0,0.0814455,2.0054999999999996,0.9298705302096179,0.4875846501128667,0.5013712291199202,0.6700559227249618
"PostgreSQL, Rest Apis",MongoDB,0.0605,0.189,0.0465,0.768595041322314,4.066640430276794,1.0,0.0350655,3.504678571428571,0.8026575563528988,0.22906403940886697,0.7146671286341728,0.50731339367703
"Django, Redis",MongoDB,0.0605,0.189,0.0465,0.768595041322314,4.066640430276794,1.0,0.0350655,3.504678571428571,0.8026575563528988,0.22906403940886697,0.7146671286341728,0.50731339367703
"Api Design, Node.js",MongoDB,0.0605,0.189,0.0465,0.768595041322314,4.066640430276794,1.0,0.0350655,3.504678571428571,0.8026575563528988,0.22906403940886697,0.7146671286341728,0.50731339367703
Api Design,"Rest Apis, Node.js",0.08,0.1445,0.047,0.5875,4.0657439446366785,1.0,0.03544,2.073939393939394,0.8196114708603145,0.26478873239436623,0.5178258328462888,0.45637975778546713
